,año,conglome,vivienda,hogar,codperso,ubigeo_x,desercion_escolar,sexo,edad,area_geografica,lengua_materna,tipo_de_colegio,programa,situacion_laboral,años_educacion_padre,años_educacion_madre,ubigeo_y,ingreso_familiar,tamaño_familiar,internet,tv,celular
3745,2021,10015,3,11,5,21802,0,1,9,0,1,1,1,0,2,1,21802,1047.5069010416667,5,1,1,1
3746,2021,10015,126,12,3,21802,0,1,16,0,1,1,1,0,1,1,21802,392.6126953125,5,1,0,1
3747,2021,10015,126,12,4,21802,0,1,12,0,1,1,1,0,1,1,21802,392.6126953125,5,1,0,1
3748,2021,10015,126,22,3,21802,0,1,9,0,1,1,1,0,3,2,21802,246.4477742513021,4,0,0,1
3749,2021,10016,6,11,2,20101,0,1,12,1,1,1,1,0,2,2,20101,158.61402994791666,5,0,1,1
3750,2021,10016,6,11,3,20101,0,1,10,1,1,1,1,0,2,2,20101,158.61402994791666,5,0,1,1
3751,2021,10016,6,11,4,20101,0,1,7,1,1,1,1,0,2,2,20101,158.61402994791666,5,0,1,1
3752,2021,10016,6,11,5,20101,0,0,7,1,1,1,1,0,2,2,20101,158.61402994791666,5,0,1,1
3753,2021,10016,16,11,3,20101,0,0,12,1,1,0,0,0,2,2,20101,487.8913981119792,4,1,1,1
3754,2021,10016,16,11,4,20101,0,0,8,1,1,0,0,0,2,2,20101,487.8913981119792,4,1,1,1
3755,2021,10016,37,11,2,20101,0,1,15,1,1,1,1,0,2,1,20101,305.6336669921875,4,0,0,1
3756,2021,10016,55,11,4,20101,0,1,9,1,1,1,1,0,1,1,20101,542.4024658203125,4,0,1,1
3757,2021,10018,33,11,3,21205,0,1,14,0,1,1,1,1,2,2,21205,594.7412109375,5,0,0,1
3758,2021,10018,33,11,4,21205,0,0,12,0,1,1,1,0,2,2,21205,594.7412109375,5,0,0,1
3759,2021,10018,33,11,5,21205,0,0,7,0,1,1,1,0,2,2,21205,594.7412109375,5,0,0,1
3760,2021,10018,117,11,2,21205,0,0,14,0,1,1,1,0,2,2,21205,191.76689995659723,6,0,0,1
3761,2021,10018,117,11,3,21205,0,0,11,0,1,1,1,0,2,2,21205,191.76689995659723,6,0,0,1
3762,2021,10018,117,11,4,21205,0,1,16,0,1,1,1,1,2,2,21205,191.76689995659723,6,0,0,1
3763,2021,10018,117,11,5,21205,0,0,19,0,1,1,1,0,2,2,21205,191.76689995659723,6,0,0,1
3764,2021,10018,120,11,3,21205,0,1,12,0,1,1,1,0,2,1,21205,394.52715386284723,6,0,0,1
3765,2021,10019,13,11,3,22008,0,0,16,0,0,1,1,1,1,1,22008,204.81243489583332,5,0,1,1
3766,2021,10019,13,11,4,22008,0,0,14,0,0,1,1,1,1,1,22008,204.81243489583332,5,0,1,1
3767,2021,10019,13,11,5,22008,0,1,10,0,1,1,1,0,1,1,22008,204.81243489583332,5,0,1,1
3768,2021,10019,14,11,4,22008,0,0,6,0,1,1,0,0,1,1,22008,265.7981228298611,6,0,0,1
3769,2021,10019,14,11,6,22008,0,1,11,0,1,1,1,0,1,1,22008,265.7981228298611,6,0,0,1
3770,2021,10019,81,11,2,22008,0,1,18,0,0,1,1,1,1,1,22008,970.0047743055555,3,0,0,1
3771,2021,10019,81,11,3,22008,0,1,10,0,0,1,1,0,1,1,22008,970.0047743055555,3,0,0,1
3772,2021,10020,62,11,4,20609,0,1,15,0,0,1,1,1,1,1,20609,292.21551513671875,4,1,0,1
3773,2021,10020,82,11,3,20609,0,0,14,0,1,1,1,0,2,1,20609,1410.5911458333333,4,1,1,1
3774,2021,10020,82,11,4,20609,0,1,13,0,1,1,1,0,2,1,20609,1410.5911458333333,4,1,1,1
3775,2021,10020,93,11,3,20609,0,0,12,0,1,1,1,0,2,1,20609,304.6562093098958,4,1,0,1
3776,2021,10020,93,11,4,20609,0,0,8,0,1,1,1,0,2,1,20609,304.6562093098958,4,1,0,1
3777,2021,10022,77,11,3,21409,0,0,14,0,1,1,1,0,2,1,21409,552.9721272786459,4,0,1,1
3778,2021,10022,77,11,4,21409,0,1,9,0,1,1,1,0,2,1,21409,552.9721272786459,4,0,1,1
3779,2021,10022,78,11,7,21409,0,1,10,0,1,1,1,0,1,1,21409,576.8898344494048,7,1,1,1
3780,2021,10022,79,11,3,21409,0,0,15,0,1,1,1,1,3,3,21409,754.7151692708334,5,1,1,1
3781,2021,10022,79,11,4,21409,0,0,5,0,1,1,0,0,3,3,21409,754.7151692708334,5,1,1,1
3782,2021,10022,80,11,3,21409,0,0,17,0,1,1,1,1,4,3,21409,774.5492350260416,4,1,1,1
3783,2021,10022,87,11,3,21409,0,1,14,0,1,1,1,1,3,3,21409,992.184814453125,4,1,1,1
3784,2021,10022,87,11,4,21409,0,0,12,0,1,1,1,0,3,3,21409,992.184814453125,4,1,1,1
3785,2021,10022,90,11,5,21409,0,1,15,0,1,1,1,1,1,1,21409,266.68950737847223,6,0,1,1
3786,2021,10023,51,11,3,21405,1,1,6,0,1,1,0,0,2,2,21405,371.7150472005208,4,0,1,1
3787,2021,10023,112,11,5,21405,1,1,16,0,1,1,1,0,1,2,21405,778.6858723958334,6,1,1,1
3788,2021,10023,112,11,6,21405,1,1,12,0,1,1,1,0,1,2,21405,778.6858723958334,6,1,1,1
3789,2021,10023,113,11,3,21405,1,0,10,0,1,1,1,0,1,1,21405,255.52744140625,5,0,1,1
3790,2021,10028,21,11,3,30406,0,0,12,0,1,1,1,0,1,1,30406,166.80458984375,5,0,1,1
3791,2021,10028,21,11,4,30406,0,0,6,0,1,1,0,0,1,1,30406,166.80458984375,5,0,1,1
3792,2021,10028,23,11,3,30406,0,0,16,0,0,1,1,1,1,1,30406,475.6909586588542,4,0,0,1
3793,2021,10028,23,11,4,30406,0,0,14,0,0,1,1,0,1,1,30406,475.6909586588542,4,0,0,1
3794,2021,10028,24,11,3,30406,0,0,16,0,1,1,1,1,1,1,30406,148.62863159179688,4,0,0,1
3795,2021,10028,86,11,3,30406,0,1,17,0,0,1,1,1,2,1,30406,422.4888020833333,5,1,1,1
3796,2021,10028,86,11,4,30406,0,1,14,0,0,1,1,1,2,1,30406,422.4888020833333,5,1,1,1
3797,2021,10028,93,11,3,30406,0,1,11,0,0,1,1,0,2,2,30406,498.6987711588542,4,0,0,1
3798,2021,10028,93,11,4,30406,0,1,8,0,0,1,1,0,2,2,30406,498.6987711588542,4,0,0,1
3799,2021,10028,94,11,3,30406,0,1,15,0,0,1,1,1,1,1,30406,702.271728515625,4,0,1,1
3800,2021,10035,40,11,2,40109,0,1,10,1,1,1,1,0,1,1,40109,749.3697916666666,3,0,0,1
3801,2021,10035,40,11,3,40109,0,0,8,1,1,1,1,0,1,1,40109,749.3697916666666,3,0,0,1
3802,2021,10035,81,11,2,40109,0,1,14,1,1,1,1,0,2,1,40109,1010.2604166666666,2,1,0,1
3803,2021,10035,97,11,4,40109,0,0,13,1,1,1,1,0,3,2,40109,536.7330403645833,5,1,0,1
3806,2021,10038,20,11,5,40104,1,0,17,1,1,1,1,0,1,2,40104,436.3947482638889,9,1,0,1
3807,2021,10038,20,11,8,40104,0,0,6,1,1,1,1,0,1,2,40104,436.3947482638889,9,1,0,1
3808,2021,10038,38,11,4,40104,0,1,11,1,1,1,1,0,4,2,40104,730.8908203125,5,1,0,1
3809,2021,10038,51,11,3,40104,0,1,8,1,1,0,0,0,2,1,40104,391.2120768229167,4,0,0,1
3810,2021,10038,51,11,4,40104,0,0,8,1,1,1,1,0,2,1,40104,391.2120768229167,4,0,0,1
3811,2021,10038,55,11,3,40104,0,1,6,1,1,0,0,0,2,2,40104,676.60546875,4,1,0,1
3812,2021,10045,1,11,3,40520,0,0,13,1,1,0,0,0,2,1,40520,843.97021484375,3,0,0,1
3813,2021,10045,9,11,3,40520,0,1,17,1,1,0,1,0,2,1,40520,795.4773763020834,6,1,0,1
3814,2021,10045,9,11,4,40520,0,1,15,1,1,1,1,0,2,1,40520,795.4773763020834,6,1,0,1
3815,2021,10045,9,11,5,40520,0,0,12,1,1,1,1,0,2,1,40520,795.4773763020834,6,1,0,1
3816,2021,10045,9,11,6,40520,0,0,8,1,1,1,1,0,2,1,40520,795.4773763020834,6,1,0,1
3817,2021,10045,33,11,3,40520,0,1,8,1,1,1,1,0,2,1,40520,1236.212646484375,4,1,0,1
3818,2021,10045,39,11,2,40520,0,0,14,1,1,1,1,0,2,1,40520,456.9721272786458,4,1,0,1
3819,2021,10045,39,11,3,40520,0,1,10,1,1,0,1,0,2,1,40520,456.9721272786458,4,1,0,1
3820,2021,10045,39,11,4,40520,0,0,8,1,1,1,1,0,2,1,40520,456.9721272786458,4,1,0,1
3821,2021,10045,56,11,3,40520,0,0,12,1,1,0,0,0,3,1,40520,753.3192545572916,4,1,0,1
3822,2021,10048,44,11,3,40505,0,0,13,0,0,1,1,0,2,1,40505,463.9407552083333,4,0,0,1
3823,2021,10048,46,11,4,40505,1,0,17,0,1,1,0,1,2,1,40505,823.2306547619048,7,0,1,1
3824,2021,10048,46,11,5,40505,0,1,15,0,1,1,1,1,2,1,40505,823.2306547619048,7,0,1,1
3825,2021,10048,46,11,6,40505,0,0,13,0,1,1,1,0,2,1,40505,823.2306547619048,7,0,1,1
3826,2021,10048,46,11,7,40505,0,1,11,0,1,1,1,0,2,1,40505,823.2306547619048,7,0,1,1
3827,2021,10058,7,11,3,50206,0,0,16,0,1,1,1,0,2,1,50206,1905.6857096354167,4,0,0,1
3828,2021,10058,7,11,4,50206,0,1,7,0,0,1,1,0,2,1,50206,1905.6857096354167,4,0,0,1
3829,2021,10058,65,11,3,50206,0,0,16,0,0,1,1,0,2,1,50206,233.77728949652777,3,0,0,1
3830,2021,10064,68,11,3,61101,0,1,13,1,1,1,1,0,2,2,61101,1461.191623263889,3,1,1,1
3831,2021,10064,81,11,4,61101,0,1,12,1,1,1,1,0,2,1,61101,642.0925130208333,5,0,0,1
3832,2021,10065,112,11,3,60903,1,1,16,0,1,1,1,0,2,1,60903,344.3262532552083,4,0,1,1
3833,2021,10065,112,11,4,60903,1,0,13,0,1,1,1,0,2,1,60903,344.3262532552083,4,0,1,1
3834,2021,10065,114,11,3,60903,1,1,12,0,1,1,1,0,2,1,60903,700.0348849826389,3,0,0,1
3835,2021,10065,116,11,5,60903,1,1,13,0,1,1,1,0,2,2,60903,197.18724681712962,9,0,0,1
3836,2021,10065,116,11,6,60903,1,1,10,0,1,1,1,0,2,2,60903,197.18724681712962,9,0,0,1
3837,2021,10065,116,11,7,60903,1,0,8,0,1,1,1,0,2,2,60903,197.18724681712962,9,0,0,1
3838,2021,10066,18,11,4,60807,0,0,10,0,1,1,0,0,1,1,60807,568.4098714192709,4,1,0,1
3839,2021,10066,20,11,3,60807,0,0,8,0,1,1,1,0,2,2,60807,454.15533854166665,5,1,0,1
3840,2021,10066,20,11,4,60807,0,0,5,0,1,1,0,0,2,2,60807,454.15533854166665,5,1,0,1
3841,2021,10068,57,11,3,60614,0,0,19,0,1,1,1,1,1,1,60614,236.7369181315104,4,0,0,1
3842,2021,10068,57,11,4,60614,0,0,15,0,1,1,1,1,1,1,60614,236.7369181315104,4,0,0,1
3843,2021,10068,126,11,2,60614,0,0,13,0,1,1,1,0,1,1,60614,262.54638671875,2,0,0,1
3844,2021,10068,127,11,3,60614,0,0,18,0,1,1,1,0,1,1,60614,290.49359130859375,8,0,0,1
3845,2021,10068,127,11,4,60614,0,1,15,0,1,1,1,1,1,1,60614,290.49359130859375,8,0,0,1
3846,2021,10068,127,11,5,60614,0,0,13,0,1,1,1,0,1,1,60614,290.49359130859375,8,0,0,1
3847,2021,10068,127,11,6,60614,0,0,10,0,1,1,1,0,1,1,60614,290.49359130859375,8,0,0,1
3848,2021,10068,127,11,8,60614,0,0,17,0,1,1,1,0,1,1,60614,290.49359130859375,8,0,0,1
3849,2021,10068,128,11,2,60614,0,1,5,0,1,1,1,0,1,1,60614,247.45068359375,3,0,0,1
3850,2021,10081,8,11,3,70106,0,0,8,1,1,1,0,0,2,1,70106,423.4527180989583,4,0,1,1
3854,2021,10081,79,11,5,70106,0,1,12,1,1,1,0,0,2,1,70106,1003.9939236111111,6,1,0,1
3855,2021,10083,75,11,4,70101,1,1,15,1,1,1,0,0,2,2,70101,499.1272379557292,4,1,0,1
3856,2021,10096,14,11,3,80203,0,1,12,0,1,1,1,0,1,1,80203,802.0733235677084,4,1,0,1
3857,2021,10096,14,11,4,80203,0,1,6,0,1,1,0,0,1,1,80203,802.0733235677084,4,1,0,1
3858,2021,10096,22,11,3,80203,0,1,12,0,0,1,1,0,1,1,80203,133.92701551649304,3,0,0,1
3859,2021,10096,28,11,3,80203,0,1,12,0,0,1,1,0,3,1,80203,123.52478841145833,5,0,0,1
3860,2021,10096,28,11,4,80203,0,0,6,0,1,1,1,0,3,1,80203,123.52478841145833,5,0,0,1
3861,2021,10096,66,11,3,80203,0,1,7,0,1,1,0,0,2,1,80203,119.04220920138889,3,0,0,0
3862,2021,10098,22,11,3,80502,0,0,15,0,1,1,1,0,2,2,80502,576.8575439453125,4,0,0,1
3863,2021,10098,22,11,4,80502,0,0,14,0,1,1,1,0,2,2,80502,576.8575439453125,4,0,0,1
3864,2021,10098,24,11,4,80502,1,1,17,0,0,1,1,0,2,2,80502,395.54010416666665,5,1,0,1
3865,2021,10098,24,11,5,80502,0,0,12,0,0,1,1,0,2,2,80502,395.54010416666665,5,1,0,1
3866,2021,10098,81,11,4,80502,0,0,16,0,0,1,1,0,1,1,80502,222.20577566964286,7,0,0,1
3867,2021,10098,81,11,5,80502,0,1,13,0,0,1,1,0,1,1,80502,222.20577566964286,7,0,0,1
3868,2021,10098,81,11,6,80502,0,0,10,0,0,1,1,0,1,1,80502,222.20577566964286,7,0,0,1
3869,2021,10098,81,11,7,80502,0,1,6,0,0,1,0,0,1,1,80502,222.20577566964286,7,0,0,1
3870,2021,10098,82,11,4,80502,0,0,15,0,0,1,1,0,1,1,80502,444.2300037202381,7,1,0,1
3871,2021,10098,82,11,5,80502,0,0,13,0,0,1,1,0,1,1,80502,444.2300037202381,7,1,0,1
3872,2021,10098,82,11,6,80502,0,1,8,0,1,1,1,0,1,1,80502,444.2300037202381,7,1,0,1
3873,2021,10098,82,11,7,80502,0,0,6,0,1,1,1,0,1,1,80502,444.2300037202381,7,1,0,1
3874,2021,10098,85,11,3,80502,0,1,6,0,0,1,1,0,1,1,80502,255.75787353515625,4,0,0,1
3875,2021,10099,34,11,3,80606,0,0,12,0,0,1,1,0,2,2,80606,225.93084038628473,6,0,0,1
3876,2021,10099,34,11,4,80606,0,1,7,0,0,1,1,0,2,2,80606,225.93084038628473,6,0,0,1
3877,2021,10099,35,11,3,80606,0,1,8,0,0,1,1,0,2,1,80606,194.08452690972223,3,0,0,1
3878,2021,10099,100,11,3,80606,0,1,16,0,0,1,1,0,2,1,80606,346.1977267795139,3,0,0,1
3879,2021,10104,9,11,4,90306,0,0,12,0,0,1,1,0,1,1,90306,413.37236870659723,6,0,0,1
3880,2021,10104,9,11,5,90306,0,1,8,0,1,1,1,0,1,1,90306,413.37236870659723,6,0,0,1
3881,2021,10104,9,11,6,90306,0,1,5,0,1,1,1,0,1,1,90306,413.37236870659723,6,0,0,1
3882,2021,10104,11,11,4,90306,1,0,18,0,0,1,1,1,2,1,90306,329.0871853298611,6,0,0,1
3883,2021,10104,11,11,5,90306,0,1,11,0,0,1,1,0,2,1,90306,329.0871853298611,6,0,0,1
3884,2021,10104,11,11,6,90306,0,1,7,0,0,1,1,0,2,1,90306,329.0871853298611,6,0,0,1
3885,2021,10104,114,11,4,90306,0,1,11,0,0,1,1,0,1,1,90306,300.1835611979167,5,0,0,1
3886,2021,10104,114,11,5,90306,0,1,9,0,0,1,1,0,1,1,90306,300.1835611979167,5,0,0,1
3887,2021,10104,118,11,3,90306,0,0,17,0,0,1,1,1,2,2,90306,163.39778645833334,6,0,0,1
3888,2021,10104,118,11,4,90306,0,0,14,0,0,1,1,1,2,2,90306,163.39778645833334,6,0,0,1
3889,2021,10104,118,11,5,90306,0,0,12,0,0,1,1,0,2,2,90306,163.39778645833334,6,0,0,1
3890,2021,10104,118,11,6,90306,0,1,6,0,0,1,1,0,2,2,90306,163.39778645833334,6,0,0,1
3891,2021,10105,132,11,3,90309,0,1,5,0,1,1,0,0,1,1,90309,300.51930338541666,5,0,0,1
3892,2021,10110,46,11,3,100801,0,1,16,1,1,1,1,0,2,1,100801,243.36116536458334,6,0,1,1
3893,2021,10110,46,11,5,100801,0,0,14,1,1,1,1,0,2,1,100801,243.36116536458334,6,0,1,1
3894,2021,10110,56,11,4,100801,0,1,12,1,1,1,1,0,2,1,100801,584.7124837239584,4,1,1,1
3895,2021,10113,7,11,3,101107,0,0,15,0,1,1,1,1,1,1,101107,754.8771701388889,3,0,0,1
3896,2021,10113,84,11,4,101107,0,0,9,0,1,1,1,0,2,1,101107,215.05156792534723,6,0,0,1
3897,2021,10113,84,11,5,101107,0,0,7,0,1,1,1,0,2,1,101107,215.05156792534723,6,0,0,1
3898,2021,10113,86,11,3,101107,0,1,5,0,1,1,1,0,1,1,101107,142.69296875,5,0,0,1
3899,2021,10113,89,11,3,101107,0,1,15,0,1,1,1,1,2,1,101107,386.22100151909723,3,0,0,1
3900,2021,10113,90,11,3,101107,0,1,18,0,1,1,1,1,2,1,101107,352.2922634548611,6,0,0,1
3901,2021,10113,90,11,4,101107,0,1,15,0,1,1,0,1,2,1,101107,352.2922634548611,6,0,0,1
3902,2021,10113,90,11,5,101107,0,0,13,0,1,1,1,0,2,1,101107,352.2922634548611,6,0,0,1
3903,2021,10113,90,11,6,101107,0,0,10,0,1,1,1,0,2,1,101107,352.2922634548611,6,0,0,1
3904,2021,10113,91,11,4,101107,0,0,16,0,0,1,1,0,1,1,101107,216.63824462890625,4,0,0,1
3905,2021,10116,30,11,2,100804,0,0,12,0,1,1,1,0,2,1,100804,804.9613444010416,2,0,0,1
3906,2021,10116,31,11,3,100804,0,0,17,0,1,1,1,1,2,1,100804,151.050537109375,5,0,1,1
3907,2021,10116,31,11,4,100804,0,1,15,0,0,1,1,1,2,1,100804,151.050537109375,5,0,1,1
3908,2021,10116,31,11,5,100804,0,1,6,0,1,1,1,0,2,1,100804,151.050537109375,5,0,1,1
3909,2021,10116,94,11,4,100804,0,1,15,0,1,1,1,0,2,2,100804,249.38069661458334,5,0,0,1
3910,2021,10116,94,11,5,100804,0,1,7,0,1,1,1,0,2,2,100804,249.38069661458334,5,0,0,1
3911,2021,10118,14,11,2,110102,0,0,9,1,1,1,1,0,2,2,110102,784.7906901041666,5,0,1,1
3912,2021,10118,14,11,3,110102,0,0,5,1,1,1,1,0,2,2,110102,784.7906901041666,5,0,1,1
3913,2021,10118,30,11,5,110102,0,1,10,1,1,1,1,0,3,2,110102,657.5365668402778,6,0,0,1
3914,2021,10118,30,11,6,110102,0,0,6,1,1,1,1,0,3,2,110102,657.5365668402778,6,0,0,1
3915,2021,10131,138,11,2,110107,0,1,12,0,1,1,1,0,2,4,110107,883.4259440104166,3,1,0,1
3916,2021,10132,6,11,3,110303,0,1,12,0,1,1,1,0,1,1,110303,959.3728298611111,3,1,1,1
3917,2021,10132,43,11,3,110303,0,0,7,0,1,1,1,0,2,1,110303,1127.0121527777778,3,0,1,1
3918,2021,10132,92,11,3,110303,0,1,15,0,1,1,1,0,2,2,110303,712.1456163194445,3,0,1,1
3919,2021,10143,9,11,4,120709,0,1,13,0,1,1,1,0,3,2,120709,559.0405598958333,5,1,1,1
3920,2021,10143,9,11,5,120709,0,1,11,0,1,1,1,0,3,2,120709,559.0405598958333,5,1,1,1
3921,2021,10143,17,11,3,120709,1,1,17,0,1,1,0,1,1,1,120709,299.57220458984375,4,1,0,1
3922,2021,10143,17,11,4,120709,0,0,11,0,1,1,1,0,1,1,120709,299.57220458984375,4,1,0,1
3923,2021,10144,15,11,2,120304,1,1,17,0,1,1,0,1,1,1,120304,649.1572265625,4,1,0,1
3924,2021,10144,15,11,3,120304,0,1,14,0,1,1,1,0,1,1,120304,649.1572265625,4,1,0,1
3925,2021,10144,15,11,4,120304,0,1,9,0,1,1,0,0,1,1,120304,649.1572265625,4,1,0,1
3926,2021,10144,37,11,3,120304,0,0,11,0,1,1,1,0,2,3,120304,185.30312771267361,6,0,1,1
3927,2021,10144,37,11,4,120304,0,0,10,0,1,1,1,0,2,3,120304,185.30312771267361,6,0,1,1
3928,2021,10144,37,11,5,120304,0,0,7,0,1,1,1,0,2,3,120304,185.30312771267361,6,0,1,1
3929,2021,10144,39,11,3,120304,0,1,10,0,1,1,1,0,3,3,120304,477.692626953125,4,0,0,1
3930,2021,10144,39,11,4,120304,0,0,6,0,1,1,0,0,3,3,120304,477.692626953125,4,0,0,1
3931,2021,10149,90,11,5,120303,0,1,17,0,0,1,1,1,2,1,120303,431.8546142578125,8,0,0,1
3932,2021,10149,90,11,6,120303,0,1,16,0,0,1,1,1,2,1,120303,431.8546142578125,8,0,0,1
3933,2021,10149,90,11,7,120303,0,0,14,0,0,1,1,0,2,1,120303,431.8546142578125,8,0,0,1
3934,2021,10149,90,11,8,120303,0,1,8,0,0,1,1,0,2,1,120303,431.8546142578125,8,0,0,1
3935,2021,10149,91,11,3,120303,0,0,12,0,0,1,1,0,1,1,120303,589.6714952256945,3,0,1,1
3936,2021,10149,92,11,3,120303,0,0,10,0,0,1,1,0,1,1,120303,346.52184244791664,5,0,1,1
3937,2021,10149,92,11,4,120303,0,1,7,0,0,1,1,0,1,1,120303,346.52184244791664,5,0,1,1
3938,2021,10149,93,11,3,120303,0,0,16,0,0,1,1,0,1,1,120303,223.8283894856771,4,0,0,1
3939,2021,10149,94,11,3,120303,0,1,15,0,0,1,1,0,2,2,120303,315.3343912760417,3,0,0,1
3940,2021,10149,96,11,3,120303,0,1,15,0,0,1,1,1,2,1,120303,313.8307698567708,4,0,0,1
3941,2021,10149,96,11,4,120303,0,1,13,0,1,1,1,0,2,1,120303,313.8307698567708,4,0,0,1
3942,2021,10151,33,11,3,120204,0,0,14,0,1,1,1,1,1,1,120204,355.47466362847223,3,0,0,1
3943,2021,10151,105,11,3,120204,0,0,13,0,1,1,1,0,2,1,120204,172.26978895399304,6,0,0,1
3944,2021,10151,105,11,4,120204,0,1,11,0,1,1,1,0,2,1,120204,172.26978895399304,6,0,0,1
3945,2021,10151,106,11,2,120204,0,1,14,0,1,1,0,1,1,1,120204,790.7953287760416,2,0,0,1
3946,2021,10152,11,11,3,120203,0,0,15,0,0,1,1,1,3,2,120203,264.56768798828125,4,0,0,1
3947,2021,10152,11,11,4,120203,0,0,13,0,1,1,0,0,3,2,120203,264.56768798828125,4,0,0,1
3948,2021,10152,100,11,3,120203,0,1,15,0,0,1,1,1,2,1,120203,101.19619864004629,9,0,0,1
3949,2021,10152,100,11,4,120203,0,0,15,0,0,1,1,0,2,1,120203,101.19619864004629,9,0,0,1
3950,2021,10152,100,11,5,120203,0,0,11,0,0,1,1,0,2,1,120203,101.19619864004629,9,0,0,1
3951,2021,10152,100,11,6,120203,0,1,8,0,0,1,1,0,2,1,120203,101.19619864004629,9,0,0,1
3952,2021,10152,100,11,7,120203,0,1,6,0,0,1,1,0,2,1,120203,101.19619864004629,9,0,0,1
3953,2021,10155,57,11,3,120607,0,1,13,0,1,1,1,0,1,1,120607,156.46515909830728,4,0,0,1
3954,2021,10155,57,11,5,120607,0,0,13,0,0,1,1,0,1,1,120607,156.46515909830728,4,0,0,1
3955,2021,10155,59,11,3,120607,0,1,20,0,1,1,1,1,1,1,120607,791.4493815104166,4,0,0,1
3956,2021,10155,59,11,4,120607,0,1,15,0,1,1,1,1,1,1,120607,791.4493815104166,4,0,0,1
3957,2021,10155,60,11,2,120607,0,1,16,0,1,1,1,0,4,3,120607,1434.18017578125,4,1,0,1
3958,2021,10155,60,11,3,120607,0,1,14,0,1,1,1,0,4,3,120607,1434.18017578125,4,1,0,1
3959,2021,10156,89,11,3,120601,0,1,16,0,1,1,1,1,2,1,120601,167.70496419270833,5,0,0,0
3960,2021,10156,89,11,4,120601,0,0,13,0,0,1,1,0,2,1,120601,167.70496419270833,5,0,0,0
3961,2021,10156,89,11,5,120601,0,0,12,0,0,1,1,0,2,1,120601,167.70496419270833,5,0,0,0
3962,2021,10156,90,11,3,120601,0,1,18,0,0,1,1,1,2,2,120601,167.1042945498512,7,0,0,1
3963,2021,10156,90,11,4,120601,0,0,16,0,1,1,1,0,2,2,120601,167.1042945498512,7,0,0,1
3964,2021,10156,90,11,5,120601,0,0,13,0,0,1,1,0,2,2,120601,167.1042945498512,7,0,0,1
3965,2021,10156,90,11,6,120601,0,1,10,0,0,1,1,0,2,2,120601,167.1042945498512,7,0,0,1
3966,2021,10156,90,11,7,120601,0,1,16,0,0,1,1,1,2,2,120601,167.1042945498512,7,0,0,1
3967,2021,10156,91,11,2,120601,0,0,15,0,0,1,1,1,1,1,120601,242.90506998697916,4,0,0,0
3968,2021,10156,91,11,3,120601,0,1,10,0,0,1,1,0,1,1,120601,242.90506998697916,4,0,0,0
3969,2021,10156,91,11,4,120601,0,0,6,0,0,1,1,0,1,1,120601,242.90506998697916,4,0,0,0
3970,2021,10156,198,11,4,120601,0,0,14,0,0,1,1,1,2,2,120601,145.9330822172619,7,0,0,1
3971,2021,10156,198,11,5,120601,0,0,10,0,0,1,1,0,2,2,120601,145.9330822172619,7,0,0,1
3972,2021,10156,198,11,6,120601,0,0,6,0,0,1,1,0,2,2,120601,145.9330822172619,7,0,0,1
3973,2021,10156,199,11,3,120601,0,0,17,0,0,0,0,0,2,1,120601,170.75261579241072,7,0,0,1
3974,2021,10156,199,11,4,120601,0,0,14,0,0,1,1,0,2,1,120601,170.75261579241072,7,0,0,1
3975,2021,10156,199,11,5,120601,0,1,11,0,0,1,1,0,2,1,120601,170.75261579241072,7,0,0,1
3976,2021,10156,199,11,6,120601,0,1,9,0,0,1,1,0,2,1,120601,170.75261579241072,7,0,0,1
3977,2021,10156,199,11,7,120601,0,0,7,0,0,1,1,0,2,1,120601,170.75261579241072,7,0,0,1
3978,2021,10156,201,11,3,120601,0,0,9,0,0,1,1,0,3,3,120601,221.07537841796875,4,0,0,1
3979,2021,10158,22,11,3,120608,0,1,13,0,1,1,1,0,2,1,120608,931.0906901041667,5,1,0,1
3980,2021,10158,22,11,4,120608,0,1,8,0,1,1,1,0,2,1,120608,931.0906901041667,5,1,0,1
3981,2021,10158,22,11,5,120608,0,1,6,0,1,1,1,0,2,1,120608,931.0906901041667,5,1,0,1
3982,2021,10158,71,11,3,120608,0,0,9,0,0,1,1,0,2,2,120608,378.66803385416665,5,0,0,1
3983,2021,10158,71,11,4,120608,0,0,6,0,0,1,1,0,2,2,120608,378.66803385416665,5,0,0,1
3984,2021,10158,73,11,3,120608,0,1,10,0,0,1,1,0,3,2,120608,718.53369140625,6,0,0,0
3985,2021,10158,73,11,4,120608,0,1,9,0,0,1,1,0,3,2,120608,718.53369140625,6,0,0,0
3986,2021,10158,73,11,5,120608,0,1,6,0,0,1,1,0,3,2,120608,718.53369140625,6,0,0,0
3987,2021,10158,74,11,3,120608,0,1,13,0,0,1,1,0,2,1,120608,289.83629557291664,5,0,0,0
3988,2021,10158,74,11,4,120608,0,0,8,0,0,1,1,0,2,1,120608,289.83629557291664,5,0,0,0
3989,2021,10158,76,11,4,120608,0,0,12,0,0,1,0,0,1,1,120608,236.40827287946428,7,0,0,0
3990,2021,10158,76,11,5,120608,0,0,6,0,0,1,1,0,1,1,120608,236.40827287946428,7,0,0,0
3991,2021,10163,13,11,3,130105,0,0,15,1,1,1,1,0,3,2,130105,750.9842664930555,3,1,0,1
3992,2021,10163,93,11,3,130105,0,0,15,1,1,1,1,0,4,3,130105,412.7333984375,6,1,0,1
